"ref_area.label","source.label","indicator.label","sex.label","classif1.label","time","obs_value","obs_status.label","note_indicator.label","note_source.label"
"Norway","LFS - EU Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Female","Institutional sector: Total","2014",1234,,"Public sector coverage: Total public sector","Employment definition: Excluding own-use production workers | Age coverage - maximum age: 74 years old"
"Norway","LFS - EU Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Female","Institutional sector: Public","2014",580,,"Public sector coverage: Total public sector","Employment definition: Excluding own-use production workers | Age coverage - maximum age: 74 years old"
"Norway","LFS - EU Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Female","Institutional sector: Private","2014",642,,"Public sector coverage: Total public sector","Employment definition: Excluding own-use production workers | Age coverage - maximum age: 74 years old"
"Norway","LFS - EU Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Total","Institutional sector: Total","2013",2602,,"Public sector coverage: Total public sector","Employment definition: Excluding own-use production workers | Age coverage - maximum age: 74 years old"
"Norway","LFS - EU Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Total","Institutional sector: Public","2013",843,,"Public sector coverage: Total public sector","Employment definition: Excluding own-use production workers | Age coverage - maximum age: 74 years old"
"Norway","LFS - EU Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Total","Institutional sector: Private","2013",1741,,"Public sector coverage: Total public sector","Employment definition: Excluding own-use production workers | Age coverage - maximum age: 74 years old"
"Norway","LFS - EU Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Male","Institutional sector: Total","2013",1375,,"Public sector coverage: Total public sector","Employment definition: Excluding own-use production workers | Age coverage - maximum age: 74 years old"
"Norway","LFS - EU Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Male","Institutional sector: Public","2013",257,,"Public sector coverage: Total public sector","Employment definition: Excluding own-use production workers | Age coverage - maximum age: 74 years old"
"Norway","LFS - EU Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Male","Institutional sector: Private","2013",1109,,"Public sector coverage: Total public sector","Employment definition: Excluding own-use production workers | Age coverage - maximum age: 74 years old"
"Norway","LFS - EU Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Female","Institutional sector: Total","2013",1227,,"Public sector coverage: Total public sector","Employment definition: Excluding own-use production workers | Age coverage - maximum age: 74 years old"
"Norway","LFS - EU Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Female","Institutional sector: Public","2013",586,,"Public sector coverage: Total public sector","Employment definition: Excluding own-use production workers | Age coverage - maximum age: 74 years old"
"Norway","LFS - EU Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Female","Institutional sector: Private","2013",631,,"Public sector coverage: Total public sector","Employment definition: Excluding own-use production workers | Age coverage - maximum age: 74 years old"
"Norway","LFS - EU Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Total","Institutional sector: Total","2012",2583,,"Public sector coverage: Total public sector","Employment definition: Excluding own-use production workers | Age coverage - maximum age: 74 years old"
"Norway","LFS - EU Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Total","Institutional sector: Public","2012",840,,"Public sector coverage: Total public sector","Employment definition: Excluding own-use production workers | Age coverage - maximum age: 74 years old"
"Norway","LFS - EU Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Total","Institutional sector: Private","2012",1738,,"Public sector coverage: Total public sector","Employment definition: Excluding own-use production workers | Age coverage - maximum age: 74 years old"
"Norway","LFS - EU Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Male","Institutional sector: Total","2012",1363,,"Public sector coverage: Total public sector","Employment definition: Excluding own-use production workers | Age coverage - maximum age: 74 years old"
"Norway","LFS - EU Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Male","Institutional sector: Public","2012",259,,"Public sector coverage: Total public sector","Employment definition: Excluding own-use production workers | Age coverage - maximum age: 74 years old"
"Norway","LFS - EU Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Male","Institutional sector: Private","2012",1102,,"Public sector coverage: Total public sector","Employment definition: Excluding own-use production workers | Age coverage - maximum age: 74 years old"
"Norway","LFS - EU Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Female","Institutional sector: Total","2012",1220,,"Public sector coverage: Total public sector","Employment definition: Excluding own-use production workers | Age coverage - maximum age: 74 years old"
"Norway","LFS - EU Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Female","Institutional sector: Public","2012",580,,"Public sector coverage: Total public sector","Employment definition: Excluding own-use production workers | Age coverage - maximum age: 74 years old"
"Norway","LFS - EU Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Female","Institutional sector: Private","2012",637,,"Public sector coverage: Total public sector","Employment definition: Excluding own-use production workers | Age coverage - maximum age: 74 years old"
