"ref_area.label","source.label","indicator.label","sex.label","time","obs_value","obs_status.label","note_indicator.label","note_source.label"
"Viet Nam","LFS - Labour Force Survey","Informal employment rate by sex (%)","Sex: Male","2019",71.921,,,"Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers"
"Viet Nam","LFS - Labour Force Survey","Informal employment rate by sex (%)","Sex: Female","2019",67.22,,,"Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers"
"Viet Nam","LFS - Labour Force Survey","Informal employment rate by sex (%)","Sex: Total","2018",71.433,,,"Repository: ILO-STATISTICS - Micro data processing"
"Viet Nam","LFS - Labour Force Survey","Informal employment rate by sex (%)","Sex: Male","2018",73.469,,,"Repository: ILO-STATISTICS - Micro data processing"
"Viet Nam","LFS - Labour Force Survey","Informal employment rate by sex (%)","Sex: Female","2018",69.209,,,"Repository: ILO-STATISTICS - Micro data processing"
"Viet Nam","LFS - Labour Force Survey","Informal employment rate by sex (%)","Sex: Total","2017",73.325,,,"Repository: ILO-STATISTICS - Micro data processing"
"Viet Nam","LFS - Labour Force Survey","Informal employment rate by sex (%)","Sex: Male","2017",75.143,,,"Repository: ILO-STATISTICS - Micro data processing"
"Viet Nam","LFS - Labour Force Survey","Informal employment rate by sex (%)","Sex: Female","2017",71.372,,,"Repository: ILO-STATISTICS - Micro data processing"
"Viet Nam","LFS - Labour Force Survey","Informal employment rate by sex (%)","Sex: Total","2016",74.097,,,"Repository: ILO-STATISTICS - Micro data processing"
"Viet Nam","LFS - Labour Force Survey","Informal employment rate by sex (%)","Sex: Male","2016",75.317,,,"Repository: ILO-STATISTICS - Micro data processing"
"Viet Nam","LFS - Labour Force Survey","Informal employment rate by sex (%)","Sex: Female","2016",72.801,,,"Repository: ILO-STATISTICS - Micro data processing"
"Viet Nam","LFS - Labour Force Survey","Informal employment rate by sex (%)","Sex: Total","2015",75.504,,,"Repository: ILO-STATISTICS - Micro data processing"
"Viet Nam","LFS - Labour Force Survey","Informal employment rate by sex (%)","Sex: Male","2015",76.694,,,"Repository: ILO-STATISTICS - Micro data processing"
"Viet Nam","LFS - Labour Force Survey","Informal employment rate by sex (%)","Sex: Female","2015",74.24,,,"Repository: ILO-STATISTICS - Micro data processing"
"Viet Nam","LFS - Labour Force Survey","Informal employment rate by sex (%)","Sex: Total","2014",76.854,,,"Repository: ILO-STATISTICS - Micro data processing"
"Viet Nam","LFS - Labour Force Survey","Informal employment rate by sex (%)","Sex: Male","2014",77.36,,,"Repository: ILO-STATISTICS - Micro data processing"
"Viet Nam","LFS - Labour Force Survey","Informal employment rate by sex (%)","Sex: Female","2014",76.322,,,"Repository: ILO-STATISTICS - Micro data processing"
"Viet Nam","LFS - Labour Force Survey","Informal employment rate by sex (%)","Sex: Total","2013",79.529,,,"Repository: ILO-STATISTICS - Micro data processing"
"Viet Nam","LFS - Labour Force Survey","Informal employment rate by sex (%)","Sex: Male","2013",79.945,,,"Repository: ILO-STATISTICS - Micro data processing"
"Viet Nam","LFS - Labour Force Survey","Informal employment rate by sex (%)","Sex: Female","2013",79.089,,,"Repository: ILO-STATISTICS - Micro data processing"
"Viet Nam","LFS - Labour Force Survey","Informal employment rate by sex (%)","Sex: Total","2009",81.56,,,"Repository: ILO-STATISTICS - Micro data processing"
"Viet Nam","LFS - Labour Force Survey","Informal employment rate by sex (%)","Sex: Male","2009",81.466,,,"Repository: ILO-STATISTICS - Micro data processing"
"Viet Nam","LFS - Labour Force Survey","Informal employment rate by sex (%)","Sex: Female","2009",81.659,,,"Repository: ILO-STATISTICS - Micro data processing"
"Viet Nam","LFS - Labour Force Survey","Informal employment rate by sex (%)","Sex: Total","2007",81.938,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Viet Nam","LFS - Labour Force Survey","Informal employment rate by sex (%)","Sex: Male","2007",81.519,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Viet Nam","LFS - Labour Force Survey","Informal employment rate by sex (%)","Sex: Female","2007",82.369,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Vanuatu","HIES - Household Income and Expenditure Survey","Informal employment rate by sex (%)","Sex: Total","2019",72.401,,,"Repository: ILO-STATISTICS - Micro data processing"
"Vanuatu","HIES - Household Income and Expenditure Survey","Informal employment rate by sex (%)","Sex: Male","2019",71.222,,,"Repository: ILO-STATISTICS - Micro data processing"
"Vanuatu","HIES - Household Income and Expenditure Survey","Informal employment rate by sex (%)","Sex: Female","2019",73.839,,,"Repository: ILO-STATISTICS - Micro data processing"
"Wallis and Futuna","HIES - Household Income and Expenditure Survey","Informal employment rate by sex (%)","Sex: Total","2019",35.992,,,"Repository: ILO-STATISTICS - Micro data processing"
"Wallis and Futuna","HIES - Household Income and Expenditure Survey","Informal employment rate by sex (%)","Sex: Male","2019",45.105,,,"Repository: ILO-STATISTICS - Micro data processing"
"Wallis and Futuna","HIES - Household Income and Expenditure Survey","Informal employment rate by sex (%)","Sex: Female","2019",23.251,,,"Repository: ILO-STATISTICS - Micro data processing"
"Samoa","LFS - Labour Force Survey","Informal employment rate by sex (%)","Sex: Total","2022",51.575,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Samoa","LFS - Labour Force Survey","Informal employment rate by sex (%)","Sex: Male","2022",57.224,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Samoa","LFS - Labour Force Survey","Informal employment rate by sex (%)","Sex: Female","2022",41.256,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Samoa","LFS - Labour Force Survey","Informal employment rate by sex (%)","Sex: Total","2017",51.204,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Samoa","LFS - Labour Force Survey","Informal employment rate by sex (%)","Sex: Male","2017",53.303,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Samoa","LFS - Labour Force Survey","Informal employment rate by sex (%)","Sex: Female","2017",47.401,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Samoa","LFS - Labour Force Survey","Informal employment rate by sex (%)","Sex: Total","2012",50.748,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Samoa","LFS - Labour Force Survey","Informal employment rate by sex (%)","Sex: Male","2012",51.759,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Samoa","LFS - Labour Force Survey","Informal employment rate by sex (%)","Sex: Female","2012",49.019,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Yemen","LFS - Labour Force Survey","Informal employment rate by sex (%)","Sex: Total","2014",77.407,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Yemen","LFS - Labour Force Survey","Informal employment rate by sex (%)","Sex: Male","2014",77.05,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Yemen","LFS - Labour Force Survey","Informal employment rate by sex (%)","Sex: Female","2014",82.169,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"South Africa","LFS - Quarterly Labour Force Survey","Informal employment rate by sex (%)","Sex: Total","2023",34.013,,,"Repository: ILO-STATISTICS - Micro data processing"
"South Africa","LFS - Quarterly Labour Force Survey","Informal employment rate by sex (%)","Sex: Male","2023",34.297,,,"Repository: ILO-STATISTICS - Micro data processing"
"South Africa","LFS - Quarterly Labour Force Survey","Informal employment rate by sex (%)","Sex: Female","2023",33.656,,,"Repository: ILO-STATISTICS - Micro data processing"
"South Africa","LFS - Quarterly Labour Force Survey","Informal employment rate by sex (%)","Sex: Total","2022",34.546,,,"Repository: ILO-STATISTICS - Micro data processing"
"South Africa","LFS - Quarterly Labour Force Survey","Informal employment rate by sex (%)","Sex: Male","2022",34.542,,,"Repository: ILO-STATISTICS - Micro data processing"
"South Africa","LFS - Quarterly Labour Force Survey","Informal employment rate by sex (%)","Sex: Female","2022",34.551,,,"Repository: ILO-STATISTICS - Micro data processing"
"South Africa","LFS - Quarterly Labour Force Survey","Informal employment rate by sex (%)","Sex: Total","2021",32.47,,,"Repository: ILO-STATISTICS - Micro data processing"
"South Africa","LFS - Quarterly Labour Force Survey","Informal employment rate by sex (%)","Sex: Male","2021",31.852,,,"Repository: ILO-STATISTICS - Micro data processing"
"South Africa","LFS - Quarterly Labour Force Survey","Informal employment rate by sex (%)","Sex: Female","2021",33.277,,,"Repository: ILO-STATISTICS - Micro data processing"
"South Africa","LFS - Quarterly Labour Force Survey","Informal employment rate by sex (%)","Sex: Total","2020",31.456,,,"Repository: ILO-STATISTICS - Micro data processing"
"South Africa","LFS - Quarterly Labour Force Survey","Informal employment rate by sex (%)","Sex: Male","2020",30.83,,,"Repository: ILO-STATISTICS - Micro data processing"
"South Africa","LFS - Quarterly Labour Force Survey","Informal employment rate by sex (%)","Sex: Female","2020",32.258,,,"Repository: ILO-STATISTICS - Micro data processing"
"South Africa","LFS - Quarterly Labour Force Survey","Informal employment rate by sex (%)","Sex: Total","2019",34.686,,,"Repository: ILO-STATISTICS - Micro data processing"
"South Africa","LFS - Quarterly Labour Force Survey","Informal employment rate by sex (%)","Sex: Male","2019",33.346,,,"Repository: ILO-STATISTICS - Micro data processing"
"South Africa","LFS - Quarterly Labour Force Survey","Informal employment rate by sex (%)","Sex: Female","2019",36.394,,,"Repository: ILO-STATISTICS - Micro data processing"
"South Africa","LFS - Quarterly Labour Force Survey","Informal employment rate by sex (%)","Sex: Total","2018",34.876,,,"Repository: ILO-STATISTICS - Micro data processing"
"South Africa","LFS - Quarterly Labour Force Survey","Informal employment rate by sex (%)","Sex: Male","2018",33.312,,,"Repository: ILO-STATISTICS - Micro data processing"
"South Africa","LFS - Quarterly Labour Force Survey","Informal employment rate by sex (%)","Sex: Female","2018",36.867,,,"Repository: ILO-STATISTICS - Micro data processing"
"South Africa","LFS - Quarterly Labour Force Survey","Informal employment rate by sex (%)","Sex: Total","2017",34.27,,,"Repository: ILO-STATISTICS - Micro data processing"
"South Africa","LFS - Quarterly Labour Force Survey","Informal employment rate by sex (%)","Sex: Male","2017",32.502,,,"Repository: ILO-STATISTICS - Micro data processing"
"South Africa","LFS - Quarterly Labour Force Survey","Informal employment rate by sex (%)","Sex: Female","2017",36.53,,,"Repository: ILO-STATISTICS - Micro data processing"
"South Africa","LFS - Quarterly Labour Force Survey","Informal employment rate by sex (%)","Sex: Total","2016",33.902,,,"Repository: ILO-STATISTICS - Micro data processing"
"South Africa","LFS - Quarterly Labour Force Survey","Informal employment rate by sex (%)","Sex: Male","2016",32.429,,,"Repository: ILO-STATISTICS - Micro data processing"
"South Africa","LFS - Quarterly Labour Force Survey","Informal employment rate by sex (%)","Sex: Female","2016",35.816,,,"Repository: ILO-STATISTICS - Micro data processing"
"South Africa","LFS - Quarterly Labour Force Survey","Informal employment rate by sex (%)","Sex: Total","2015",34.361,,,"Repository: ILO-STATISTICS - Micro data processing"
"South Africa","LFS - Quarterly Labour Force Survey","Informal employment rate by sex (%)","Sex: Male","2015",32.667,,,"Repository: ILO-STATISTICS - Micro data processing"
"South Africa","LFS - Quarterly Labour Force Survey","Informal employment rate by sex (%)","Sex: Female","2015",36.542,,,"Repository: ILO-STATISTICS - Micro data processing"
"South Africa","LFS - Quarterly Labour Force Survey","Informal employment rate by sex (%)","Sex: Total","2014",32.129,,,"Repository: ILO-STATISTICS - Micro data processing"
"South Africa","LFS - Quarterly Labour Force Survey","Informal employment rate by sex (%)","Sex: Male","2014",29.724,,,"Repository: ILO-STATISTICS - Micro data processing"
"South Africa","LFS - Quarterly Labour Force Survey","Informal employment rate by sex (%)","Sex: Female","2014",35.216,,,"Repository: ILO-STATISTICS - Micro data processing"
"South Africa","LFS - Quarterly Labour Force Survey","Informal employment rate by sex (%)","Sex: Total","2013",32.269,,,"Repository: ILO-STATISTICS - Micro data processing"
"South Africa","LFS - Quarterly Labour Force Survey","Informal employment rate by sex (%)","Sex: Male","2013",29.839,,,"Repository: ILO-STATISTICS - Micro data processing"
